Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
566148955,565113609.0,MODI,TRAD,2023-01-04T01:03:11Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"530,000",,USD,,,,"210,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.49550998488,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566149045,510435057.0,MODI,TRAD,2023-01-04T01:03:06Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-19T22:21:29Z,2022-12-21,2032-12-22,,False,XXXX,,,,"120,000",,USD,,,,"50,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.4141933,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566149143,512127397.0,MODI,TRAD,2023-01-04T01:03:14Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-21T22:22:14Z,2022-12-23,2032-12-23,,False,XXXX,,,,"48,000",,USD,,,,"19,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.4998596,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566149383,497127637.0,MODI,TRAD,2023-01-04T01:02:36Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-18T22:28:22Z,2022-11-22,2032-11-22,,False,XXXX,,,,"15,000",,USD,,,,"5,800",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.5956161,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566149529,542967669.0,MODI,TRAD,2023-01-04T00:50:52Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-07T21:33:35Z,2022-11-09,2027-11-10,,False,XXXX,,,,"78,000",,USD,,,,"26,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.9976835756075,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566149534,499007986.0,MODI,TRAD,2023-01-04T01:03:01Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-05T22:16:07Z,2022-12-07,2032-12-08,,False,XXXX,,,,"5,800",,USD,,,,"2,300",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.528323,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566149926,497122200.0,MODI,TRAD,2023-01-04T01:02:45Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-25T22:09:51Z,2022-11-29,2032-11-30,,False,XXXX,,,,"13,000",,USD,,,,"5,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.6000086,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566149940,511148475.0,MODI,TRAD,2023-01-04T01:03:11Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-20T22:27:44Z,2022-12-22,2032-12-22,,False,XXXX,,,,"21,000",,USD,,,,"8,200",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.5622331,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566150365,513288004.0,MODI,TRAD,2023-01-04T01:03:19Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-22T22:18:46Z,2022-12-27,2032-12-24,,False,XXXX,,,,"49,000",,USD,,,,"20,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.5081928,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
565982726,564813887.0,MODI,TRAD,2023-03-07T17:20:34Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,375,,EUR,,,,175,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1676242862419,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
566012076,565982726.0,MODI,TRAD,2023-03-07T17:29:13Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,190,,EUR,,,,90,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1591002978517,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
566018470,566012076.0,MODI,TRAD,2023-03-07T17:31:05Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
565113609,542969724.0,MODI,TRAD,2023-03-07T00:46:08Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"150,000",,USD,,,,"110,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,1.3668822,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
565113729,539409155.0,MODI,TRAD,2023-03-07T00:27:28Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-02-01T00:26:01Z,2023-02-02,2033-02-02,,False,XXXX,,,,"170,000",,USD,,,,"120,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,1.373763,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566322535,566202550.0,MODI,TRAD,2023-03-08T00:52:16Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"150,000",,USD,,,,"110,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,1.3668822,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
567435164,567358990.0,MODI,TRAD,2023-03-08T22:43:55Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.9234,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
567440071,566322535.0,MODI,TRAD,2022-12-30T00:41:30Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"440,000",,USD,,,,"150,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.8564455606418,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
567440519,566242085.0,MODI,TRAD,2022-12-30T00:34:23Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"520,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.8392876228135,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
567358990,564982228.0,MODI,TRAD,2023-03-08T21:28:50Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"2,700",,USD,,,,170,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.882317628,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
568515011,567502214.0,MODI,TRAD,2022-12-28T00:56:10Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"350,000",,USD,,,,"120,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.9390890839561,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
568590468,,NEWT,TRAD,2023-03-09T21:59:53Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-09T21:59:53Z,2023-03-09,9999-12-31,,False,BILT,,,,"47,000","47,000",MXN,MXN,,,"2,000","1,982",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,23.500024591,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
567502214,567440071.0,MODI,TRAD,2022-12-29T00:52:54Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"400,000",,USD,,,,"140,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.8492604304918,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
567503003,567440519.0,MODI,TRAD,2022-12-29T00:51:19Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"510,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.910357386352,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
567503032,504372007.0,MODI,TRAD,2022-12-29T00:49:00Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-10-26T22:56:07Z,2022-10-28,2027-10-28,,False,XXXX,,,,"180,000",,USD,,,,"54,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.334686,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
568349252,566018470.0,MODI,TRAD,2023-03-09T17:20:46Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,"1,100",,EUR,,,,525,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.0992376687256,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
568377275,568349252.0,MODI,TRAD,2023-03-09T17:33:04Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,"1,300",,EUR,,,,620,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1035645663856,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
568381610,568377275.0,MODI,TRAD,2023-03-09T17:34:12Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
568673638,565113729.0,MODI,TRAD,2023-03-10T01:06:45Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2023-02-01T00:26:01Z,2023-02-02,2033-02-02,,False,XXXX,,,,5,,USD,,,,5,,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
568676415,568515011.0,MODI,TRAD,2023-03-10T01:24:25Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,5,,USD,,,,5,,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569838299,569787734.0,MODI,TRAD,2022-12-21T00:53:32Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"270,000",,USD,,,,"87,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.0895980434312,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569840107,569805157.0,MODI,TRAD,2022-12-21T01:02:32Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"490,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,4.1016198742852,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569737955,566163584.0,MODI,TRAD,2023-03-10T21:22:22Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"29,000",,USD,,,,"10,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9071602,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
569787734,569466373.0,MODI,TRAD,2022-12-22T00:45:19Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"310,000",,USD,,,,"100,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.0067894261761,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569801555,,NEWT,TRAD,2023-03-10T21:57:58Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-10T21:57:58Z,2023-03-10,9999-12-31,,False,BILT,,,,295,295,MXN,MXN,,,15,14,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,21.0713405471478,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569805157,569720992.0,MODI,TRAD,2022-12-22T00:35:38Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"490,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,4.0812599440937,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569720992,567503003.0,MODI,TRAD,2022-12-23T00:46:48Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"510,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.9291368118141,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569466373,568676415.0,MODI,TRAD,2022-12-24T00:32:06Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"350,000",,USD,,,,"120,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.9390890839561,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569921916,569921283.0,MODI,TRAD,2023-03-11T00:51:17Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,5,,USD,,,,5,,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569921283,569838299.0,MODI,TRAD,2022-12-20T00:40:21Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"250,000",,USD,,,,"81,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.0984716847209,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
569920787,569840107.0,MODI,TRAD,2022-12-20T00:52:32Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"490,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,4.1170973282453,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
571111990,,NEWT,TRAD,2023-03-13T21:12:18Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-13T21:12:18Z,2023-03-13,9999-12-31,,False,BILT,,,,"46,000","46,000",MXN,MXN,,,"1,900","1,903",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,24.0964331965312,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
570833508,563646772.0,MODI,TRAD,2023-03-13T17:25:28Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-27,,False,BILT,,,,380,,EUR,,,,100,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.87756386,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
572460020,,NEWT,TRAD,2023-03-14T21:07:08Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-14T21:07:08Z,2023-03-14,9999-12-31,,False,BILT,,,,"2,400","2,400",MXN,MXN,,,100,100,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,24.00009955,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
572385098,569737955.0,MODI,TRAD,2023-03-14T20:20:28Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"32,000",,USD,,,,"11,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9381184,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
572254021,568381610.0,MODI,TRAD,2023-03-14T17:55:55Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,30,,EUR,,,,15,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1428527971384,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
572254022,570833508.0,MODI,TRAD,2023-03-14T17:55:55Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.862,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
572254705,572254021.0,MODI,TRAD,2023-03-14T17:56:21Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
